osm_type,osm_id,osm_key,nombre,nombre_normalizado,operador,tipo_infraestructura,modo_principal,categoria_intermodal,capacidad,railway,amenity,public_transport,network,brand,operator,ref,wikidata,website,osm_ids,cantidad_elementos_osm,es_ferrocarril,es_subte,es_autobus,es_fluvial,es_tranvia,es_multimodal,score_infraestructura
node,12845260859,node/12845260859,Ruta 8 y Ramos Mejía,ruta 8 y ramos mejia,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12845260856,12845260857,12845260858,12845260859",4,0,0,0,0,0,0,0.0
node,12845260869,node/12845260869,Ruta 8 y Seguí,ruta 8 y segui,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12845260868,12845260869",2,0,0,0,0,0,0,0.0
node,12845260871,node/12845260871,Ruta 8 y San Lorenzo,ruta 8 y san lorenzo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12845260870,12845260871",2,0,0,0,0,0,0,0.0
node,12845260879,node/12845260879,Ruta 8 y Saravi,ruta 8 y saravi,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12845260878,12845260879",2,0,0,0,0,0,0,0.0
node,12845260912,node/12845260912,Ruta 8 y Derqui,ruta 8 y derqui,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12845260886,12845260912",2,0,0,0,0,0,0,0.0
node,12845260928,node/12845260928,Mapuche Country,mapuche country,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12845260928,12845260929,12845260930,12845260931",4,0,0,0,0,0,0,0.0
node,12845260936,node/12845260936,Ruta 8 y El Robledal,ruta 8 y el robledal,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12845260933,12845260934,12845260935,12845260936",4,0,0,0,0,0,0,0.0
node,12845369080,node/12845369080,Lincoln y Sarmiento,lincoln y sarmiento,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12845369080,12845369081",2,0,0,0,0,0,0,0.0
node,12852267606,node/12852267606,Prodea,prodea,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12845377723,12852267606,12852267607,12852267618",4,0,0,0,0,0,0,0.0
node,12848146128,node/12848146128,Parque Lezama,parque lezama,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146127,12848146128",2,0,0,0,0,0,0,0.0
node,12848146130,node/12848146130,Brasil y Bolivar,brasil y bolivar,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146129,12848146130",2,0,0,0,0,0,0,0.0
node,12848146132,node/12848146132,Avenida Juan de Garay,avenida juan de garay,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146131,12848146132",2,0,0,0,0,0,0,0.0
node,12848146136,node/12848146136,Avenida San Juan,avenida san juan,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146135,12848146136",2,0,0,0,0,0,0,0.0
node,12848146138,node/12848146138,Chacabuco y Calvo,chacabuco y calvo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146137,12848146138",2,0,0,0,0,0,0,0.0
node,12848146140,node/12848146140,Avenida Independencia,avenida independencia,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146139,12848146140",2,0,0,0,0,0,0,0.0
node,12848146142,node/12848146142,Chacabuco y México,chacabuco y mexico,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146141,12848146142",2,0,0,0,0,0,0,0.0
node,12848146146,node/12848146146,Diagonal Sur,diagonal sur,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146145,12848146146",2,0,0,0,0,0,0,0.0
node,12848146150,node/12848146150,Chacabuco y Alsina,chacabuco y alsina,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146149,12848146150",2,0,0,0,0,0,0,0.0
node,12848146152,node/12848146152,Maipú y Rivadavia,maipu y rivadavia,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146151,12848146152",2,0,0,0,0,0,0,0.0
node,12848146153,node/12848146153,Moreno y Piedras,moreno y piedras,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146153,12848146154",2,0,0,0,0,0,0,0.0
node,12848146155,node/12848146155,Avenida Belgrano,avenida belgrano,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146155,12848146156",2,0,0,0,0,0,0,0.0
node,12848146157,node/12848146157,Perú y Mexico,peru y mexico,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146157,12848146158",2,0,0,0,0,0,0,0.0
node,12848146161,node/12848146161,Avenida Independencia,avenida independencia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146161,12848146162",2,0,0,0,0,0,0,0.0
node,12848146163,node/12848146163,Perú y Carlos Calvo,peru y carlos calvo,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146163,12848146164",2,0,0,0,0,0,0,0.0
node,12848146168,node/12848146168,Avenida San Juan,avenida san juan,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146168,12848146169",2,0,0,0,0,0,0,0.0
node,12848146171,node/12848146171,Avenida Juan de Garay,avenida juan de garay,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146171,12848146172",2,0,0,0,0,0,0,0.0
node,12848146174,node/12848146174,Brasil y Chacabuco,brasil y chacabuco,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12848146173,12848146174",2,0,0,0,0,0,0,0.0
node,12848146176,node/12848146176,Avenida Caseros,avenida caseros,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146176,12848146177",2,0,0,0,0,0,0,0.0
node,12848146178,node/12848146178,Ituzaingó y Perú,ituzaingo y peru,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12848146178,12848146179",2,0,0,0,0,0,0,0.0
node,12852172300,node/12852172300,12 y 11,12 y 11,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12852172300,12852267601",2,0,0,0,0,0,0,0.0
node,12852267602,node/12852267602,12 y 11,12 y 11,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12852267602,12852267603",2,0,0,0,0,0,0,0.0
node,12852267604,node/12852267604,Sidus,sidus,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12852267604,12852267605",2,0,0,0,0,0,0,0.0
node,12852267610,node/12852267610,Campo Austral,campo austral,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12852267608,12852267609,12852267610,12852267611",4,0,0,0,0,0,0,0.0
node,12852267616,node/12852267616,Later-Cer,later-cer,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12852267616,12852267617",2,0,0,0,0,0,0,0.0
node,12860095795,node/12860095795,Camino Negro y Recondo,camino negro y recondo,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12860095769,12860095770,12860095795,12860095796",4,0,0,0,0,0,0,0.0
node,12860095775,node/12860095775,Camino Negro y Ejército de los Andes,camino negro y ejercito de los andes,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12860095775,12860095776",2,0,0,0,0,0,0,0.0
node,12860095778,node/12860095778,Camino Negro y Ejército de los Andes,camino negro y ejercito de los andes,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12860095777,12860095778",2,0,0,0,0,0,0,0.0
node,12860095785,node/12860095785,Camino Negro y Bragado,camino negro y bragado,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12860095784,12860095785",2,0,0,0,0,0,0,0.0
node,12860095787,node/12860095787,Camino Negro y Epecuen,camino negro y epecuen,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12860095786,12860095787",2,0,0,0,0,0,0,0.0
node,12860095790,node/12860095790,Camino Negro y Quesada,camino negro y quesada,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12860095789,12860095790",2,0,0,0,0,0,0,0.0
node,12860095794,node/12860095794,Recondo y Camino Negro,recondo y camino negro,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12860095793,12860095794",2,0,0,0,0,0,0,0.0
node,12861856969,node/12861856969,25 de Mayo y Rangugni,25 de mayo y rangugni,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12861856969,12861856970",2,0,0,0,0,0,0,0.0
node,12861856972,node/12861856972,20 de Septiembre y 25 de Mayo,20 de septiembre y 25 de mayo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12861856971,12861856972",2,0,0,0,0,0,0,0.0
node,12863239467,node/12863239467,Juárez y Campos,juarez y campos,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,12863239467,1,0,0,0,0,0,0,0.0
node,12872021917,node/12872021917,Gambier,gambier,Roca,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,,,,,12872021917,1,1,0,0,0,0,0,1.0
node,12874609573,node/12874609573,Alberti y 15 de Noviembre,alberti y 15 de noviembre,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12874609573,12874609574",2,0,0,0,0,0,0,0.0
node,12874621684,node/12874621684,Matheu y Brasil,matheu y brasil,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12874621684,12874621685",2,0,0,0,0,0,0,0.0
node,12874623738,node/12874623738,Brasil y De Luca,brasil y de luca,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12874623738,12874623739",2,0,0,0,0,0,0,0.0
node,12876098318,node/12876098318,,,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,12876098318,1,0,0,0,0,0,0,0.0
node,12876098319,node/12876098319,,,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,12876098319,1,0,0,0,0,0,0,0.0
node,12880165575,node/12880165575,Perdriel y Lavalle,perdriel y lavalle,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165575,12880179354",2,0,0,0,0,0,0,0.0
node,12880165577,node/12880165577,Perdriel y Oliveira César,perdriel y oliveira cesar,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165576,12880165577",2,0,0,0,0,0,0,0.0
node,12880165579,node/12880165579,Perdriel y Saavedra,perdriel y saavedra,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165578,12880165579",2,0,0,0,0,0,0,0.0
node,12880165581,node/12880165581,Perdriel y Villegas,perdriel y villegas,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165580,12880165581",2,0,0,0,0,0,0,0.0
node,12880165583,node/12880165583,Perdriel y Gutiérrez,perdriel y gutierrez,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165582,12880165583",2,0,0,0,0,0,0,0.0
node,12880165585,node/12880165585,Plaza Batalla de Maipú,plaza batalla de maipu,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165584,12880165585,12880179338,12880179339",4,0,0,0,0,0,0,0.0
node,12880165587,node/12880165587,Las Heras y Perdriel,las heras y perdriel,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12880165586,12880165587",2,0,0,0,0,0,0,0.0
node,12880179336,node/12880179336,Perdriel e Ituzaingó,perdriel e ituzaingo,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179336,12880179337",2,0,0,0,0,0,0,0.0
node,12880179340,node/12880179340,Roma y Junin,roma y junin,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179340,12880179341",2,0,0,0,0,0,0,0.0
node,12880179342,node/12880179342,Roma y Gutiérrez,roma y gutierrez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179342,12880179343",2,0,0,0,0,0,0,0.0
node,12880179344,node/12880179344,Roma y Villegas,roma y villegas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179344,12880179345",2,0,0,0,0,0,0,0.0
node,12880179346,node/12880179346,Roma y Saavedra,roma y saavedra,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179346,12880179347",2,0,0,0,0,0,0,0.0
node,12880179348,node/12880179348,Roma y Oliveira César,roma y oliveira cesar,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179348,12880179349",2,0,0,0,0,0,0,0.0
node,12880179350,node/12880179350,Roma y Lavalle,roma y lavalle,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179350,12880179351",2,0,0,0,0,0,0,0.0
node,12880179352,node/12880179352,Boulogne y Roma,boulogne y roma,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12880179352,12880179353",2,0,0,0,0,0,0,0.0
node,12885478714,node/12885478714,Ruta 7 y Sófocles,ruta 7 y sofocles,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12885478714,12885478715",2,0,0,0,0,0,0,0.0
node,12888009137,node/12888009137,Sánchez de Bustamante - Bonino,sanchez de bustamante - bonino,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12888009136,12888009137",2,0,0,0,0,0,0,0.0
node,12888009141,node/12888009141,Oliden y Los Robles,oliden y los robles,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12888009141,13251153007",2,0,0,0,0,0,0,0.0
node,13251153010,node/13251153010,Oliden y Ruta 7,oliden y ruta 7,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12888009145,12888009148,13251153010,13251153011",4,0,0,0,0,0,0,0.0
node,12920363173,node/12920363173,UADE,uade,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12920363172,12920363173",2,0,0,0,0,0,0,0.0
node,12922515633,node/12922515633,Maipú y Brown,maipu y brown,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12922515632,12922515633",2,0,0,0,0,0,0,0.0
node,12922515635,node/12922515635,Brown y Belgrano,brown y belgrano,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515635,12922515636",2,0,0,0,0,0,0,0.0
node,12922515639,node/12922515639,Belgrano y Talcahuano,belgrano y talcahuano,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515639,12922515640",2,0,0,0,0,0,0,0.0
node,12922515644,node/12922515644,Belgrano y Pasteur,belgrano y pasteur,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515644,12922515645",2,0,0,0,0,0,0,0.0
node,12922515653,node/12922515653,Belgrano y Beltrán,belgrano y beltran,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515653,12922515654",2,0,0,0,0,0,0,0.0
node,12922515657,node/12922515657,Belgrano y Zapiola,belgrano y zapiola,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515657,12922515658",2,0,0,0,0,0,0,0.0
node,12922515660,node/12922515660,Belgrano y José Ingenieros,belgrano y jose ingenieros,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515660,12922515661",2,0,0,0,0,0,0,0.0
node,12922515664,node/12922515664,Belgrano y Beláustegui,belgrano y belaustegui,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515664,12922515665",2,0,0,0,0,0,0,0.0
node,12922515667,node/12922515667,Bongiovanni y Belgrano,bongiovanni y belgrano,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515667,12922515668",2,0,0,0,0,0,0,0.0
node,12922515674,node/12922515674,Bongiovanni y Bouchard,bongiovanni y bouchard,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515672,12922515673,12922515674,12922515675",4,0,0,0,0,0,0,0.0
node,12922515676,node/12922515676,Bongiovanni y Maipú,bongiovanni y maipu,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515676,12922515677",2,0,0,0,0,0,0,0.0
node,12922515680,node/12922515680,Bongiovanni y Ginés de la Quintana,bongiovanni y gines de la quintana,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515680,12922515681",2,0,0,0,0,0,0,0.0
node,12922515686,node/12922515686,Bongiovanni y Vicente López y Planes,bongiovanni y vicente lopez y planes,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12922515686,12922515687",2,0,0,0,0,0,0,0.0
node,12922515700,node/12922515700,Quilmes y Beláustegui,quilmes y belaustegui,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12922515700,12922521601",2,0,0,0,0,0,0,0.0
node,12926020696,node/12926020696,Plazoleta Km. 43,plazoleta km. 43,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12926020696,12926020697",2,0,0,0,0,0,0,0.0
node,12926020698,node/12926020698,Pillado y Nuñez,pillado y nunez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12926020698,12926020699",2,0,0,0,0,0,0,0.0
node,12926056801,node/12926056801,Hilarión Plaza y Cuenca,hilarion plaza y cuenca,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12926020700,12926056801",2,0,0,0,0,0,0,0.0
node,12958705827,node/12958705827,Avenida Directorio,avenida directorio,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12958705826,12958705827",2,0,0,0,0,0,0,0.0
node,12958705836,node/12958705836,Avenida Alberdi,avenida alberdi,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12958705836,12958705837",2,0,0,0,0,0,0,0.0
node,12958705839,node/12958705839,Avenida Alberdi,avenida alberdi,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12958705838,12958705839",2,0,0,0,0,0,0,0.0
node,12958705841,node/12958705841,Varela y Falcón,varela y falcon,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12958705841,12958705842",2,0,0,0,0,0,0,0.0
node,12965306933,node/12965306933,Caminito – Colón Fábrica,caminito – colon fabrica,Buenos Aires Bus,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,Buenos Aires Bus,09,,,12965306933,1,0,0,0,0,0,0,0.0
node,12975973256,node/12975973256,Díaz Vélez y González Castillo,diaz velez y gonzalez castillo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,12975973256,1,0,0,0,0,0,0,0.0
node,13005714960,node/13005714960,Nazca y César Díaz,nazca y cesar diaz,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13005714959,13005714960",2,0,0,0,0,0,0,0.0
node,13016368704,node/13016368704,Almafuerte y Santander,almafuerte y santander,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,13016368704,1,0,0,0,0,0,0,0.0
node,13036453111,node/13036453111,Ferreyra y Tupac Amaru,ferreyra y tupac amaru,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13036453111,13979636035",2,0,0,0,0,0,0,0.0
node,13036453113,node/13036453113,Ferreyra e Irigoin,ferreyra e irigoin,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13036453112,13036453113",2,0,0,0,0,0,0,0.0
node,13036453115,node/13036453115,Ferreyra y Primera Junta,ferreyra y primera junta,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13036453114,13036453115",2,0,0,0,0,0,0,0.0
node,13051373527,node/13051373527,Crámer y Vilela,cramer y vilela,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13051373526,13051373527",2,0,0,0,0,0,0,0.0
node,13055285160,node/13055285160,496 - Maryland,496 - maryland,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13055285158,13055285159,13055285160",3,0,0,0,0,0,0,0.0
node,13056610448,node/13056610448,El Gaucho y Salguero,el gaucho y salguero,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13056610448,13056610454",2,0,0,0,0,0,0,0.0
node,13056610451,node/13056610451,Puente Beiró,puente beiro,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13056610451,13056610452",2,0,0,0,0,0,0,0.0
node,13057307962,node/13057307962,Del Carril y Helguera,del carril y helguera,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13057307961,13057307962",2,0,0,0,0,0,0,0.0
node,13057307963,node/13057307963,Pareja y San Martín,pareja y san martin,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13057307963,13057307964",2,0,0,0,0,0,0,0.0
node,13057307966,node/13057307966,Cubas y Lavallol,cubas y lavallol,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13057307966,13057307967",2,0,0,0,0,0,0,0.0
node,13061211316,node/13061211316,Facultad de Ingeniería,facultad de ingenieria,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13061211316,13061211317",2,0,0,0,0,0,0,0.0
node,13183661120,node/13183661120,Plazoleta A la Madre,plazoleta a la madre,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13070189200,13183661120",2,0,0,0,0,0,0,0.0
node,13083634599,node/13083634599,Ramírez de Velasco y Acevedo,ramirez de velasco y acevedo,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,13083634599,1,0,0,0,0,0,0,0.0
node,13088522595,node/13088522595,Sáenz y Mom,saenz y mom,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13088522595,13088522596",2,0,0,0,0,0,0,0.0
node,13088522598,node/13088522598,Perito Moreno y Maderna,perito moreno y maderna,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13088522597,13088522598",2,0,0,0,0,0,0,0.0
node,13088548718,node/13088548718,Club Pintita,club pintita,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13088548717,13088548718",2,0,0,0,0,0,0,0.0
node,13088548719,node/13088548719,Terminal Dellepiane,terminal dellepiane,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13088548719,13088548720",2,0,0,0,0,0,0,0.0
node,13088548730,node/13088548730,Garzón y Olivera,garzon y olivera,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13088548729,13088548730",2,0,0,0,0,0,0,0.0
node,13088548734,node/13088548734,Mozart y Rivadavia,mozart y rivadavia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13088548734,13088548735",2,0,0,0,0,0,0,0.0
node,13093285649,node/13093285649,505 y Camino Centenario,505 y camino centenario,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13093285648,13093285649",2,0,0,0,0,0,0,0.0
node,13093285651,node/13093285651,505 y 16,505 y 16,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13093285650,13093285651",2,0,0,0,0,0,0,0.0
node,13093285652,node/13093285652,18 y 505,18 y 505,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13093285652,13093285653",2,0,0,0,0,0,0,0.0
node,13102932670,node/13102932670,Manso y Güemes,manso y guemes,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13102932670,13102932671",2,0,0,0,0,0,0,0.0
node,13114450588,node/13114450588,Hospital Ezeiza,hospital ezeiza,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q110264022,,13114450588,1,1,0,0,0,0,0,1.0
node,13122024723,node/13122024723,Bergamini y Montarcé,bergamini y montarce,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,13122024723,1,0,0,0,0,0,0,0.0
node,13122024725,node/13122024725,Bergamini y Levaggi,bergamini y levaggi,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,13122024725,1,0,0,0,0,0,0,0.0
node,13122024726,node/13122024726,Bergamini y Fournier,bergamini y fournier,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13122024726,13122024730",2,0,0,0,0,0,0,0.0
node,13122024727,node/13122024727,Bergamini y José Bianco,bergamini y jose bianco,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13122024727,13122024731",2,0,0,0,0,0,0,0.0
node,13122024728,node/13122024728,Bergamini y Levaggi,bergamini y levaggi,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,13122024728,1,0,0,0,0,0,0,0.0
